5522074,Evan,,,,,,,,,,,,
5619082,Martin,Startup,UnitedStatesofAmerica,Las Vegas,Nevada,"Engineer by trade. 30 years in PV (Solar Photovoltaics) with progressively more responsibility every year. 
From component engineering to system design to engineering- and project management to CTO and Country Manager for PV Power plant developers. 
Fluent in English, German and Japanese. 
Basic communication skills in 4 other languages. 
MBA and 1st startup in 2018.
Now developing my own projects and starting my 3rd company. 
Influencer, leader, teacher, mentor. 
I love my industry! ","We design and develop PV power plants and EV charging stations. We combine the two to provide clean energy to EVs along highways in the desert Southwest. 
This helps electrify transportation. ","Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Utilities and Infrastructure,"Energy Generation and Storage,Utilities and Infrastructure,Education",No,"I can provide connections to engineers and entrepreneurs in the solar field. 
",I’m looking for a CFO with a vision.
5619214,Nadja,,,,,,,,,,,,
5619817,Jen,,,,,,,,,,,,
5620470,Abi,,,,,,,,,,,,
5620591,Amir,,,,,,,,,,,,
5621691,Lauren,,,,,,,,,,,,
5622723,Jinxian,,,,,,,,,,,,
5623298,Christian,Startup,Germany,68163 Mannheim,,,"De-fossilize chemistry and
shipping via breakthrough
e methanol production tech","Learn more about climate tech,Accelerate my climate startup",Fuels / eFuels,"Carbon Capture / CCUs,Energy Generation and Storage,Manufacturing and Materials",No,,
5624550,Doug,,,,,,,,,,,,
5625537,Banydiny,,,,,,,,,,,,
5625758,Alex,,,,,,,,,,,,
5626154,Jamie,,,,,,,,,,,,
5626155,Yana,,,,,,,,,,,,
5626488,Test,Startup,Switzerland,Zurich,,,,"Get more involved in climate space,Accelerate my climate startup,Network with 1000s of Climate Techies",Energy Generation and Storage,"Plastics and Bioplastics,Supply Chain,Transportation and Logistics",Yes - angel investor,Help meeting corporates and climate VCs,Need help growing Climate Techies network
5627930,Zobir,,,,,,,,,,,,
5628210,Aiman,SME,Yemen,Amant alasmh,,,,"Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Oil and Gas,"Adaptation and Resilience,Aerospace and Aviation,Banking and Finance,Biotech and Life Sciences,Carbon Accounting,Carbon Capture / CCUs,Carbon Credits and Markets,Climate and Weather Data,Climate Fintech and Insurtech,Commerce and Circularity,Data or Risk Modeling,Education,Ecosystem Building,Energy Generation and Storage,Food and Agriculture,Fuels / eFuels,Manufacturing and Materials,Media,Mining and Heavy Industry,Ocean and Marine,Oil and Gas,Packaging,PE (Private Equity),Plastics and Bioplastics,Recycling and Waste Management,Robotics,Supply Chain,Transportation and Logistics,Utilities and Infrastructure,VC (Venture Capital),Water and Natural Resources",,,
5630709,Dan,,,,,,,,,,,,
5632062,Bhanu,,,,,,,,,,,,
5632552,Pranav,Ecosystem Partner,India,Mumbai,,"Pranav Khanna has a background in Sustainability, Circular Fashion, Plastic waste, Crypto, and Climate action.
https://www.linkedin.com/in/khannapranav/

Current work is at the intersection of Climate and Blockchain. Last profile. was Director of Strategic Initiatives; LOA Labs, I have also been a key contributor at the ReFi DAO community, and part of the Working group at Gitcoin Grants Climate Round.

Most recently organized India first ReFi Hackathon and Green Pill Festival in 2023. Currently helping multiple startups in ReFi with scaling and goto market. 

Past work includes an Accelerator, India first Circular fashion platform,  Plastic traceability, and Circular Design challenge 
","I support early founders building at the intersection of Climate X Crypto with fractional marketing, strategy, network, and fundraise","Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"VC (Venture Capital),Carbon Capture / CCUs,Carbon Credits and Markets,Adaptation and Resilience",Yes - angel investor,"Domain expertise in Sustainable Fashion, Plastic traceablity, Crypto, and building communities.",Would love to connect to more folks at the intersection of Climate and Blockchain. Looking to onboard Climate projects to Web3
5632989,Bryan,Investor,Canada,Toronto,,"Bryan is a Social Venturist, Entrepreneur, a licensed Professional Engineer and has over 30 years of experience in the Energy Industry.  He is the Founder and the Managing Partner at BlackTech Capital (“BTC”). He has experience in creating, developing, and growing companies in the Energy, CleanTech and Sustainability Sectors with a focus on Underrepresented founders. 

Helping to develop and grow early-stage Clean Technology and Climate Technology companies and their founders is a passion for Bryan; it is all about helping others to make their dreams come true in service of the planet.  His core values are Love, Integrity and Transparency with a focus on developing companies that are Good for People and Good for Planet.","Intersecting Social Justice and Climate Responsibility:
BlackTech Capital is a Toronto based pre-seed fund that invests in Black and other Underrepresented Founders focused on ClimateTech/CleanTech, leveraging partnerships with top organizations, universities & accelerators and the managers’ expertise and networks.
","Get more involved in climate space,Find funding,Discover great climate startups to invest in,Network with 1000s of Climate Techies",VC (Venture Capital),"Adaptation and Resilience,Carbon Capture / CCUs,Energy Generation and Storage,Manufacturing and Materials,Recycling and Waste Management",Yes - VC,,Connections to LPs interested in supporting Underrepresented Founders in ClimateTech.
5633004,Matt,,,,,,,,,,,,
5633338,Kate,Consultant or Service Provider,UnitedStatesofAmerica,San Francisco,California,"Kate is an operator who believes that entrepreneurs are the key to creating a better world, and has spent the last 12 years supporting the development of early-stage startups through her roles at Indiegogo, Techstars and Breakthrough Energy. In addition, she is part of Hustle Fund’s Angel Squad and serves as an Impact Partner at Raise Green.",,"Get more involved in climate space,Land job in climate,Network with 1000s of Climate Techies",Ecosystem Building,"Banking and Finance,VC (Venture Capital)",Yes - angel investor,,
5633790,Alex,,,,,,,,,,,,
5633811,Emily,Consultant or Service Provider,UnitedStatesofAmerica,New York,New York,Climate startup advisor seeking full time product/strategy/ops role at a series A company.,,"Find funding,Network with 1000s of Climate Techies,Land job in climate",Food and Agriculture,"Commerce and Circularity,Recycling and Waste Management,VC (Venture Capital)",,,
5634510,Rishi,SME,UnitedStatesofAmerica,New York,New York,,,"Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies",Utilities and Infrastructure,"Transportation and Logistics,Water and Natural Resources,Media,Energy Generation and Storage,Buildings Systems",No,,
5635039,Jonathan,Startup,UnitedStatesofAmerica,Cleveland,Ohio,French entrepreneur based in US with 20+ years experience in US/ European/ Japanese Corporate Industrial companies with extensive experience on setting up and scaling new sustainable business models and innovation / BtoB marketing.,"Launching marketplaces for industrial waste with focus on high value waste materials (hospital, industrial…)","Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Commerce and Circularity,"Commerce and Circularity,Manufacturing and Materials,Packaging,PE (Private Equity),Plastics and Bioplastics,Recycling and Waste Management,VC (Venture Capital)",Yes - angel investor,"Happy to support intro in my network
Partner and support project
","Find potential cofounder 
Open doors
"
5635442,Noah,,,,,,,,,,,,
5635733,Tom,,,,,,,,,,,,
5635881,Sophie,,,,,,,,,,,,
5635901,Giorgia,,,,,,,,,,,,
5636357,Matthew,,,,,,,,,,,,
5636512,Thorsten,Startup,Germany,Frankfurt,,"I live in Frankfurt, Germany and started my climate journey early 2023. I am an ultra-swimmer and constantly look for the nearest lake, river, ocean for a swim. ",Advising corporates which wish to neutralize their unavoidable emissions by via carbon credits. We enable these companies to reach net-zero emissions. We offer strategic advice and procurement services.,"Get more involved in climate space,Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Carbon Credits and Markets,"Banking and Finance,Carbon Accounting,Carbon Capture / CCUs",No,,
5636753,Barbara,,,,,,,,,,,,
5636896,Rhishi,Consultant or Service Provider,UnitedStatesofAmerica,Dublin,California,"Rhishi has more than 20 years of technology experience in food and beverage, agriculture, supply chain, logistics, and digital publishing. Rhishi has led product teams through 2 exits and one spin out, and has experience working at Alphabet, Amazon, Bayer etc. He writes a weekly newsletter about tech and food/agriculture called ""Software is Feeding the World"" He is based out of the San Francisco Bay Area.","Fractional Product Management Leadership for FoodTech/AgriTech/Climate organizations with expertise in product strategy, business models, technology and data strategy.","Get more involved in climate space,Network with 1000s of Climate Techies,Find customers or partners",Food and Agriculture,"Supply Chain,Food and Agriculture,Data or Risk Modeling",No,,
5637082,Anastasia,,,,,,,,,,,,
5637641,Ellisha,,,,,,,,,,,,
5638480,Megan,Consultant or Service Provider,UnitedStatesofAmerica,roaming,,Planet•People•Profit | Technical writing for climate | Sustainable development synergies | Ethical entrepreneurship | Media-friendly,"Written Progress helps climate action teams translate their complex knowledge into compelling words. We take deep writing work -- including grant applications, white papers, articles, manuscripts, and policy briefs -- off your desk and make them masterpieces. Your impact is exponentially amplified through documented proof-of-work. ","Find customers or partners,Network with 1000s of Climate Techies",Adaptation and Resilience,"Climate and Weather Data,Food and Agriculture,Water and Natural Resources,Adaptation and Resilience,Ecosystem Building",Yes - VC,,
5638923,Maulin,,,,,,,,,,,,
5639011,PJ,,,,,,,,,,,,
5639063,Riya,,,,,,,,,,,,
5639120,Scott,SME,Canada,Toronto,,"I am a Mechanical Engineering Graduate from Queen's University with experience in renewable energy generation (solar) and building performance/ESG industries. I am passionate about multiple verticals within climate tech, narrowing-down the route of specialization I would like to pursue. I have strong interests in role functions that incorporate customer relationships (sales, business development, account management) and product (product development, strategy, etc.) ","I am not yet involved in a startup, but I aim to explore the opportunities that exist - learning what projects people are working on, and the ways that I would best be able to provide value. I am a versatile, constructive team player who has a valuable combination of technical background and soft skills. I love chances to act as the ""middle man"" between an offering and the market, simplifying complex topics and filling gaps in order to create shared value between a company and the market. ","Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies",Energy Generation and Storage,"Carbon Capture / CCUs,Energy Generation and Storage,Packaging,Plastics and Bioplastics,Recycling and Waste Management,Supply Chain,Utilities and Infrastructure,VC (Venture Capital),Buildings Systems,Carbon Credits and Markets,Food and Agriculture",No,"Following multiple roles in different verticals within the sustainability industry I have gained a reasonable network to be able to connect with, as well as industry knowledge to provide evidence-backed opinions in conversations. With this, I hope to be able to provide value amid conversations as community members build our networks. 

As a community member in search of their next opportunity, I am keen to offer myself as a potential candidate for companies seeking to expand their workforce. I am a versatile candidate with business/engineering-related experience, and I am eager to learn.","I am mainly aiming to meet community members in a networking sense, I am keen to learn what type of paths community members follow to better understand the options available in the sustainability world. There are lots of potential paths, and I am trying to figure out which is best for me. I am also looking for my next career step, but that is not the primary priority. "
5639766,Anne,,,,,,,,,,,,
5639888,Tom,,,,,,,,,,,,
5639895,Fabrice,,,,,,,,,,,,
5640248,Wilm,,,,,,,,,,,,
5641367,Alex,,,,,,,,,,,,
5641422,Justin,Investor,UnitedStatesofAmerica,Baltimore,Maryland,,,"Discover great climate startups to invest in,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies",VC (Venture Capital),"Biotech and Life Sciences,Supply Chain",Yes - angel investor,,
5641604,Marianne,,,,,,,,,,,,
5641632,Felix,,,,,,,,,,,,
5642685,Tim,,,,,,,,,,,,
5643416,Dona,,,,,,,,,,,,
5643579,Virlina,Startup,UnitedKingdom,Nottingham,,,,"Get more involved in climate space,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Recycling and Waste Management,"Commerce and Circularity,Packaging,Plastics and Bioplastics",No,,
5649712,afrika,,,,,,,,,,,,
5649890,Anna,,,,,,,,,,,,
5649914,Leanne,,,,,,,,,,,,
5650198,Vincenz,Consultant or Service Provider,UnitedStatesofAmerica,Jacksonville,Florida,Former SolarCity & Tesla solar PV project engineer with experience designing projects and developing and managing teams in the US and Mexico. Founded two energy technology startups out of Mexico and Puerto Rico. Now I'm offering technical consulting services through my own practice. Services include the areas of solar PV and microgrid project development as well as software project development and management.," I'm offering technical consulting services through my own practice on contract. Services include the areas of solar PV and microgrid project development as well as software project development and management.
If you have a current dire need or have a concept you'd like to validate, you can contract me out for the duration of your preference and get started as soon as necessary.","Accelerate my climate startup,Get more involved in climate space,Land job in climate,Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Climate Fintech and Insurtech,Data or Risk Modeling,Energy Generation and Storage,Utilities and Infrastructure",No,I am always up for giving people an introduction to the Puerto Rico grid situation as I saw it during my 4 years working there on the ground and with project developers and the heads of the regulatory board.,Currently looking to enter in and learn more about modeling the operations of battery asset usage combined with developing my skillsets pertinent to working with utilities and grid operators to get these assets tied in and offering their services.
5652375,Van,,,,,,,,,,,,
5652560,Chris,Startup,UnitedStatesofAmerica,Brooklyn,New York,Co-Founder of Mootral,About a company developing technologies to reduce emissions from cows,"Get more involved in climate space,Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners",Food and Agriculture,"Carbon Credits and Markets,VC (Venture Capital),Carbon Accounting",Yes - angel investor,Happy to mentor young entrepreneurs,Looking for partnerships
5652730,James,Investor,UnitedStatesofAmerica,Superior,Colorado,"I have dedicated my career to working on carbon-free electricity and the energy transition, focusing on distributed energy resources, demand flexibility, and beneficial electrification, including electric vehicles. I currently lead the State of Colorado's efforts to build out Transmission and explore regional electricity markets.","I  bring years of direct policy and regulatory experience, relationships in the policy, regulatory, and energy sectors, and transmission and distribution grid modernization policy expertise.","Get more involved in climate space,Discover great climate startups to invest in,Network with 1000s of Climate Techies",Energy Generation and Storage,"Carbon Capture / CCUs,Carbon Credits and Markets,Utilities and Infrastructure,VC (Venture Capital)",Yes - angel investor,"I have two decades of experience developing and implementing clean energy policies at the federal, state, and local levels. I have expertise in distribution system planning, beneficial electrification, virtual power plants, and transmission planning. I would like to help investors and startup climate tech companies navigate complex regulatory and legislative policies.",Connections with climate tech investors and companies where my experience could be beneficial.
5652853,Jossy,,,,,,,,,,,,
5652958,Yasemin Josefina,,,,,,,,,,,,
5653531,Monali,,,,,,,,,,,,
5654560,Christo,Startup,SouthAfrica,Gauteng,,Investing in the future of resources management I am well established in the in the Water and Energy Segments to align design principles into data driven decision making for current and future generations. A deepened  passion for water drove an engineering degree and an analytical world view realised the need for an EMBA to drive data into business cases where scarce resources are managed through automation and human behaviour consideration. You cannot manage what you cannot measure.,"Utilities management is the virtual glue that binds all data backed decision making for the years to come.  The live data monitoring of water, energy and gas consumers will direct single bachelor flats to 5-bedroom households to their optimal living standards, whilst having multiple options on latest technological advances and the effects thereof on their usage patterns. SDG is here to stay and businesses are ready to make cumulative sustainable decisions for the personal live and operational sectors. WEST brings Water, Energy, Sustainable, Technology to your home and business for tailored SDG implementation in a practical, live data mounting, way. Make decisions on your patterns not your neighbour's.","Network with 1000s of Climate Techies,Find customers or partners,Land job in climate,Find funding",Utilities and Infrastructure,"Buildings Systems,Manufacturing and Materials,Climate Fintech and Insurtech,Water and Natural Resources,Energy Generation and Storage","Yes - VC,No",Extensive expertise in water management of large infrastructure projects. Latest Water and Energy software from South Africa to be used worldwide.,Building leads for tried and tested product offerings in the sustainability space that can be implemented in Africa as we gear up for development growth in the next 30 years.
5654587,Arvin,Investor,Poland,Warsaw,,Head of Climate Tech Investments at Warsaw Equity Group,"Looking to invest 1-5m EUR in post-revenue, post-product (TRL7+) European Climate Tech startups.","Get more involved in climate space,Discover great climate startups to invest in,Learn more about climate tech",VC (Venture Capital),"Energy Generation and Storage,Fuels / eFuels,Recycling and Waste Management",Yes - VC,,
5654825,Simon,,,,,,,,,,,,
5654848,Ayna,,,,,,,,,,,,
5655207,Bastian,,,,,,,,,,,,
5655315,"Adrian ""A""",Consultant or Service Provider,UnitedStatesofAmerica,Denver,Colorado,"After graduating from the world's leading portfolio school, I spent 15 years conceiving brand and product innovations for major companies such as Bosch, Siemens, Mercedes-Benz, and Microsoft Xbox before launching Agent A – where I collaborate with climate and impact founders to develop intelligent ideas that help accelerate their growth, achieve their most ambitious goals and maximize their positive impact in the world.

My own ventures have received backing from competitive programs like the EU Innovation Funds and one of Silicon Valley's most iconic Founders/CEOs, and my campaigns and product innovations have been recognized at events like Cannes Lions and SXSW Festival.","I help startups reliably transform average ideas into award-winning concepts and enhance strategic plans from ""could make sense…"" to ""we thought of everything!"" within minutes, not months.

I consistently help my clients achieve big, meaningful results, ranging from viral success for their content to lucrative exits with acquisition partners, and I'm excited to help you supercharge your creative ideas too.
","Get more involved in climate space,Discover great climate startups to invest in,Network with 1000s of Climate Techies,Find customers or partners,Learn more about climate tech",Education,"Biotech and Life Sciences,Commerce and Circularity,Food and Agriculture,Manufacturing and Materials,Transportation and Logistics",No,"I'm discounting my Impact Ideation Sessions where startup teams discover the little known framework used by virtually all of the world’s biggest brands and agencies to supercharge their in-house ideas to $0 for startup leaders that are Climate Techies members.

More info at: https://agent-a.org/impact-session",I am looking to meet more climate tech and impact founders & teams that could benefit from a highly specialized conceptual creative and strategist that helps them create better ideas and more innovative solutions to their growth challenges in short sparring calls.
5655944,Baris,,,,,,,,,,,,
5656269,Sanat,,,,,,,,,,,,
5656613,Nancy,Consultant or Service Provider,UnitedStatesofAmerica,Minneapolis,,,,"Get more involved in climate space,Learn more about climate tech,Land job in climate,Network with 1000s of Climate Techies",Manufacturing and Materials,"Carbon Accounting,Climate Fintech and Insurtech,Energy Generation and Storage,Ecosystem Building,Fuels / eFuels",,,
5657335,Stefano,Startup,UnitedKingdom,London,,"I am Professor of Geotechnical Engineering at Newcastle University (UK),  Chartered Engineer and Fellow of the Institution of Civil Engineering and member International Technical Committee 208 “Slope stability in engineering practice” . I have been working on the analysis and design of slopes for more than 15 years pionineering the field of topological optimisation of slopes which led to the creation of OptimalSlope.  ","OptimalSlope is geotechnical engineering software running on AWS cloud used to determine the optimal shape of the pitwall slopes for open pit mines. OptimalSlope is currently sold to mining companies and geotechnical consultancies as a standalone product on a subscription basis. 
Our software makes possible significant reductions of waste rock to be excavated which in turn leads to significant reductions of mining cost, leading to a cheaper price of the commodity which benefits society, and carbon emissions which benefits the environment. Peer reviewed calculations on 4 mine case studies published in leading mining Journals show that the adoption of optimal profiles brings reductions of waste rock up to 17 per cent which in turn leads to carbon footprint reductions of 600,000 tonnes CO2eq per mine on average. We have calculated on the basis of our case studies that if all the open pit mines in the world were to adopt our solution, this would lead to cost reductions of 7 billion per year. ","Accelerate my climate startup,Find funding,Find customers or partners",Mining and Heavy Industry,"Carbon Accounting,Education,Data or Risk Modeling",No,I can offer valuable experience on getting non dilutive funding via grant acquisition (I have been successful in securing several multi million grants in research and innovation),help with our seed raise
5657910,Hannah,,,,,,,,,,,,
5657987,Camille,,,,,,,,,,,,
5658785,Jakeer,Startup,Switzerland,Zurich,,"I am a Techpreneur with expertise in software development, enterprise architecture and in setting up global tech teams. My passion is to help companies grow their business by innovating new solutions!","ALLPS is an AI Powered Platform for RemoteIT Teams. 
AI Hiring. ALLPS is an exclusive network of high quality developers.  
Software Developers | Architects | Data Scientists | Project Managers | Automation Engineers | Cloud Architects | Cybersecurity Analysts.","Get more involved in climate space,Accelerate my climate startup,Find funding,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Commerce and Circularity,"Carbon Accounting,Data or Risk Modeling,Ecosystem Building",No,"Climate Techies community companies seeking highly skilled Remote IT Teams, we offer a 4% discount on the team cost. e,g. our developer cost is starting at 
USD 30/hour or USD 4800/month, for Climate tech community, It will cost only 
USD 28.5/hour or USD 4560/month. USE code CLIMATETECH and place your request at https://allps.ch/contact/.

For sales references, post conversion, we can offer 6% of the deal size. for better deals, please reach out to business@allps.ch",Introductions to the right investors and Companies seeking remote IT Teams.
5658892,Janine,,,,,,,,,,,,
5659115,Alex,Corporate,UnitedStatesofAmerica,Atlanta,,,,"Find customers or partners,Get more involved in climate space",Adaptation and Resilience,"Carbon Credits and Markets,Carbon Capture / CCUs,Carbon Accounting",No,,
5659763,Marcin,,,,,,,,,,,,
5660575,Angelo,Startup,Canada,Vancouver,,,Help other climate startups get more grant funding in less time,"Accelerate my climate startup,Find funding,Find customers or partners",Banking and Finance,"Climate Fintech and Insurtech,Banking and Finance,Biotech and Life Sciences",No,Help apply for grant funding,VC intros
5661494,Nana Yaw,,,,,,,,,,,,
5662148,Will,Ecosystem Partner,UnitedStatesofAmerica,Montclair,New Jersey,"After a career in the business of investing, I left corporate to obtain securities licenses expressly to provide capital introductions services to Impact founders.  More recently, I've added green infrastructure project finance to my activities.","Honest broker who values integrity, transparency & relationships while seeking to complete transactions supporting ventures and projects sharing twin prospects of healthy financial returns and positive externalities.","Find funding,Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies",Banking and Finance,"Banking and Finance,Energy Generation and Storage,Food and Agriculture,Fuels / eFuels,Recycling and Waste Management,VC (Venture Capital)",Yes - angel investor,"If you're a founder raising $5-50M, or a project developer of $50M-plus, let's talk!  I'll try to be helpful.","I'm always looking to meet great people doing positive work, as well as investors keen to support them!"
5663331,Abe,Consultant or Service Provider,Canada,Toronto,,,,"Network with 1000s of Climate Techies,Discover great climate startups to invest in",PE (Private Equity),"Ecosystem Building,Energy Generation and Storage,Recycling and Waste Management,Water and Natural Resources,Plastics and Bioplastics",,,
5665220,Tzufit,Consultant or Service Provider,Portugal,Lisbon,,"Hello, nice to meet you! I’m Tzufit Herling, a community consultant who is driving organizational transformation through communities.","I provide consultancy for community strategy development, and train community leaders.","Network with 1000s of Climate Techies,Get more involved in climate space",Ecosystem Building,"Education,Media",No,"I can help with marketing, pitching, connections.",
5665890,Robert,,,,,,,,,,,,
5665928,Nathan,,,,,,,,,,,,
5666213,Angelina,,,,,,,,,,,,
5667182,Theodore,,,,,,,,,,,,
5667191,güven,,,,,,,,,,,,
5667973,Ren,Startup,Mexico,CDMX,,Ren is a social entrepreneur who has built everything from therapeutic conversational AI for people with dementia to public-private innovation labs to pilot solutions for refugee families.,"To Zero accelerates climate founders from idea to market, at a global scale.","Find funding,Discover great climate startups to invest in,Find customers or partners",Ecosystem Building,"Education,VC (Venture Capital)",,We offer climate founders free access to our AI validation tools to help them market test their business in days rather than months.,
5669785,Doug,Startup,UnitedStatesofAmerica,Washington,District of Columbia,"Doug Miller is a systems entrepreneur with over a decade of experience in clean energy markets, traceability, business model innovation, behavioral design, and open-source tech development. 

Doug co-founded the cleantech software startup Zero Labs, where he leads strategic partnerships and commercial model development. He also has developed numerous industry-shaping initiatives, publications, and tools in his roles at global nonprofits RMI, Energy Web, Clean Energy Buyers Institute, and Energy Peace Partners. 

Doug holds degrees with top honors from Imperial College London and the University of Pennsylvania for his research about integrating behavioral science into climate solutions. ",Zero Labs is a cleantech software startup. We offer digital renewable energy as a service to make it easy for businesses to power their global operations and value chains with renewables and prove it.,"Get more involved in climate space,Accelerate my climate startup,Find funding,Discover great climate startups to invest in,Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Carbon Accounting,Energy Generation and Storage,Supply Chain,Climate Fintech and Insurtech",Yes - angel investor,Zero Labs is currently doing a seed raise to unlock the market for decarbonizing electricity across value chains and simplify Scope 3 progress reporting with our digital renewables as a service software solutions. Please email me at doug.miller@zerolabs.green if you want to discuss.,Zero Labs is always looking for climate and sustainability professionals to test and provide feedback on our digital renewable energy as a service solutions. Email me at doug.miller@zerolabs.green if you're keen to check out our tech for making it easy for businesses to power their facilities and value chains with renewables and prove it digitally.
5669892,shoham,Startup,Israel,rishon LeZion,,"I founded the Nuel company three years ago with a clear goal of succeeding. With over 20 years of experience as a business consultant specializing in business development, I made the decision to transition to the entrepreneurial side.","My name is Shoham gabizon, the founder of Nuel Advanced Technologies, a new approach making fuel burning much more efficient and a result less pullout of GHG to the air. Our product is a new molecule improving combustion efficiency in the fuel burning process, we were able to reduce emissions significantly. In the tests we conducted, we demonstrated an average reduction of 30% in emitted gases and achieved a fuel consumption savings of 10-15%. Nuel developed by PhD stella Gengrinovitch top biochemist who already develop a cure for leukemia cancer. With our revolutionary and patented technology- drastically lowering the threat of global warming.","Find funding,Learn more about climate tech,Find customers or partners",Fuels / eFuels,Carbon Capture / CCUs,No,"We are currently at the outset of our initial fundraising round, seeking a total of $650,000 through the S.A.F.E. (Simple Agreement for Future Equity) agreement. You have the opportunity to invest as little as $50,000 and enjoy a 15% discount on the potential benefits.",Assist Nuel in securing the essential funding required to complete all tasks and engage with our first customers within the next three months.
5669921,Chad,Startup,UnitedStatesofAmerica,Atlanta,Georgia,,,"Accelerate my climate startup,Find funding,Network with 1000s of Climate Techies,Find customers or partners,Get more involved in climate space",Mining and Heavy Industry,"Mining and Heavy Industry,Water and Natural Resources",No,,
5670386,Finnlay,Government Agency,UnitedStatesofAmerica,San Francisco,California,"I'm a seasoned commercial diplomat who has specialised in promoting Australia's potential in the clean economy to the world. I've covered North East Asia, Britain and currently the United States. I've worked for the Australian, New South Wales and Victorian Governments, advancing their international interests with China, Japan, Korea, Britain and North America. ","Our agency helps North American companies find the right partners, location and government incentives to be successful in Australia. Specifically, I help North American businesses capitalise on the $40 billion greening of Australia's energy market. ","Get more involved in climate space,Learn more about climate tech,Discover great climate startups to invest in,Network with 1000s of Climate Techies,Find customers or partners",Energy Generation and Storage,"Adaptation and Resilience,Biotech and Life Sciences,Carbon Accounting,Carbon Capture / CCUs,Climate Fintech and Insurtech,Climate and Weather Data,Carbon Credits and Markets,Commerce and Circularity,Energy Generation and Storage,Food and Agriculture,Fuels / eFuels,Manufacturing and Materials,Plastics and Bioplastics,Recycling and Waste Management,Supply Chain,Transportation and Logistics,Utilities and Infrastructure,Water and Natural Resources",No,"Market entry and establishment strategies for Australia, grant and incentive advice, policy advisory services, community and government engagement strategies, research on energy trends in APAC. ",Insights from and introductions to companies ready to go global in APAC.
5670804,Bill,Ecosystem Partner,UnitedStatesofAmerica,Boulder,Colorado,"As Chief Impact Officer of the Right Here Right Now Global Climate Alliance, Bill works with the Office of the United Nations High Commissioner for Human Rights, TechStars, the University of Colorado, and other public and private entities to bend the conversation around Climate Change toward Human Rights. Collaborating with Global Partner UN Human Rights, the leading UN organization working with the 193 member states of the United Nations to promote and protect human rights, Right Here, Right Now is committed to engaging people around the world who are passionate about the environment and human rights to fight climate change. Bill is also President of Cognition Foundry, a venture studio and solution developer enabling Impact Startups tackling the biggest challenges of our time. Previously, Bill served in various roles at IBM including WW Product Marketing Leader.","Our mission is to create nurturing, collaborative partnerships that empower the fulfillment of missions that contribute to a better world. We help visionary founders go from idea to leading the movement, focusing on market-driven solutions in the quest for a just, inclusive, and regenerative world.","Discover great climate startups to invest in,Learn more about climate tech,Network with 1000s of Climate Techies,Find customers or partners",Ecosystem Building,"Ecosystem Building,Recycling and Waste Management,Carbon Capture / CCUs,Food and Agriculture,Ocean and Marine,Water and Natural Resources",Yes - angel investor,,
5671008,Evan,Startup,UnitedStatesofAmerica,NY,New York,"My name's Evan Walczak and I work for Cloverly - we help companies meet their net zero goals by purchasing the highest quality credits available on the voluntary carbon market.

I currently live in NYC with my wife, son, and our dog Jojo and am fortunate to be in a role that's tackling the climate crisis while also building a business. 

On the weekends you can find me at either the playground or the dog park.","Cloverly helps enterprises meet their net zero goals by purchasing the highest quality credits available on the voluntary carbon market. 

We invested in Climate Science early and have developed a database of over 17k global projects across the market. 

Our proprietary framework analyzes 53 specific risk variables of each project and surfaces the top 1-2% for our clients.

Because we don’t benefit from selling any specific project we can then act as a trusted guide and make recommendations on the right projects for our clients. 

We then facilitate the purchase and manage the entire credit lifecycle through to retirement. ","Get more involved in climate space,Find customers or partners",Carbon Credits and Markets,"PE (Private Equity),Fuels / eFuels,Data or Risk Modeling,Carbon Capture / CCUs",No,Happy to help early stage founders with sales strategy and positioning in the market,Intros to corporates looking to or considering purchasing carbon credits
5672237,Mathew,Startup,UnitedKingdom,Wrexham,,"I am a Business Specialist with over two years of experience in the alternative and sustainable energy sector, where I apply my research and analysis skills to deliver data-driven insights and recommendations on various topics. ","Clean Planet Energy, a company that is on a mission to remove over 1 million tonnes of non-recyclable plastic waste from our environment every year and transform it into ultra-clean fuel.","Get more involved in climate space,Accelerate my climate startup,Learn more about climate tech,Land job in climate,Find funding",Oil and Gas,"Plastics and Bioplastics,Commerce and Circularity",No,,
5672550,Nic,,,,,,,,,,,,
5673891,Julian,,,,,,,,,,,,
